1	48998526	50489626	AGBL4
1	49193194	49242641	BEND5
1	49723082	49734966	LOC101929721
1	49839872	49937757	AGBL4-IT1
1	50513685	50669457	ELAVL4
1	50883222	50889119	DMRTA2
1	50906934	51425936	FAF1
1	51434366	51440309	CDKN2C
1	51567905	51613754	C1orf185
1	51701944	51739119	RNF11
1	51752929	51810788	TTC39A
1	51795325	51796953	TTC39A-AS1
1	51819934	51984995	EPS15
1	52082545	52254891	OSBPL9
1	52254865	52344609	NRD1
1	52302015	52302074	MIR761
1	52373627	52456436	RAB3B
1	52485803	52521843	TXNDC12
1	52497776	52499472	KTI12
1	52516589	52518355	TXNDC12-AS1
1	52521856	52556388	BTF3L4
1	52607765	52812358	ZFYVE9
1	52816264	52831877	CC2D1B
1	52838500	52870143	ORC1
1	52870218	52883992	PRPF38A
1	52888947	53018762	ZCCHC11
1	53068042	53074723	GPX7
1	53099065	53122737	FAM159A
1	53152013	53164038	COA7
1	53192130	53293013	ZYG11B
1	53308182	53360247	ZYG11A
1	53361581	53387446	ECHDC2
1	53392900	53517289	SCP2
1	53527723	53551174	PODN
1	53552850	53608304	SLC1A7
1	53662100	53679869	CPT2
1	53679771	53686289	C1orf123
1	53692563	53704282	MAGOH
1	53704281	53708455	LOC100507564
1	53708040	53793821	LRP8
1	53904042	53905693	SLC25A3P1
1	53925071	53933158	DMRTB1
1	53971905	54199877	GLIS1
1	54231133	54304225	NDC1
1	54317391	54355487	YIPF1
1	54359860	54376759	DIO1
1	54387233	54411288	HSPB11
1	54411998	54433841	LRRC42
1	54472970	54483859	LDLRAD1
1	54497348	54519111	TMEM59
1	54519273	54565416	TCEANC2
1	54519751	54519827	MIR4781
1	54604667	54618679	CDCP2
1	54638026	54665746	CYB5RL
1	54665839	54684056	MRPL37
1	54691103	54872068	SSBP3
